index,status,success,timestamp,numTrials,labname,uid
3379,ready,0,2020-05-21 16:02:55.664839,8,laba06s,user_19
3381,ready,0,2020-05-21 17:39:17.783615,1,laba06s,user_17
3383,ready,1,2020-05-21 18:10:40.845772,2,laba06s,user_17
3385,ready,0,2020-05-21 19:28:53.782587,2,laba06s,user_1
3387,ready,0,2020-05-21 19:29:06.434968,3,laba06s,user_1
3389,ready,0,2020-05-21 19:31:11.012936,4,laba06s,user_1
3391,ready,0,2020-05-21 19:39:03.006336,5,laba06s,user_1
3393,ready,1,2020-05-21 20:01:48.959966,9,laba06s,user_19
3395,ready,0,2020-05-21 20:18:54.487900,6,laba06s,user_1
3397,ready,0,2020-05-21 20:19:06.872761,7,laba06s,user_1
3399,ready,0,2020-05-21 20:22:41.877806,8,laba06s,user_1
3401,ready,0,2020-05-21 20:37:00.290491,9,laba06s,user_1
